Date,Now,Open,High,Low,Volueme,Rate
2014-07-03,50.900,50.700,51.000,50.200,267,0.99
2014-07-02,50.400,49.150,50.500,49.000,429,4.02
2014-07-01,48.450,49.450,49.450,48.400,261,-0.21
2014-06-30,48.550,47.900,48.750,47.850,292,2.21
2014-06-27,47.500,48.350,48.500,47.500,405,-2.56
2014-06-26,48.750,50.300,50.600,48.050,432,-2.11
2014-06-25,49.800,50.200,50.900,49.600,236,-0.99
2014-06-24,50.300,49.000,50.300,48.950,348,2.86
2014-06-23,48.900,49.250,49.700,48.250,326,-1.01
2014-06-20,49.400,50.900,50.900,49.100,378,-2.56
2014-06-19,50.700,49.850,50.700,49.700,354,3.47
2014-06-18,49.000,49.400,49.700,48.850,434,-0.71
2014-06-17,49.350,49.000,49.850,48.850,295,2.07
2014-06-16,48.350,46.600,48.550,46.400,231,2.76
2014-06-13,47.050,47.000,47.200,46.400,203,-0.74
2014-06-12,47.400,48.000,48.450,46.850,353,0.85
2014-06-11,47.000,47.550,47.950,46.750,270,-0.74
2014-06-10,47.350,46.600,47.350,46.500,217,2.71
2014-06-09,46.100,47.000,47.450,46.000,401,-0.75
2014-06-05,46.450,45.300,46.450,44.850,386,4.03
2014-06-03,44.650,44.250,45.050,44.000,244,-0.11
2014-06-02,44.700,44.200,45.200,44.150,258,1.25
2014-05-30,44.150,42.600,44.150,42.600,558,3.64
2014-05-29,42.600,42.700,42.900,42.450,239,0.00
2014-05-28,42.600,42.750,42.750,42.400,213,0.95
2014-05-27,42.200,42.600,42.650,42.050,119,-0.47
2014-05-26,42.400,42.600,42.750,42.350,133,0.12
2014-05-23,42.350,42.300,42.500,41.950,209,-0.12
2014-05-22,42.400,42.400,42.750,42.150,231,1.19
2014-05-21,41.900,41.950,42.250,41.650,150,-0.24
2014-05-20,42.000,41.100,42.000,41.100,266,2.69
2014-05-19,40.900,42.000,42.150,40.750,343,-3.20
2014-05-16,42.250,42.000,42.300,41.800,179,0.60
2014-05-15,42.000,41.850,42.100,41.600,175,-0.24
2014-05-14,42.100,42.200,42.200,41.750,279,0.96
2014-05-13,41.700,41.850,42.000,41.700,257,0.72
2014-05-12,41.400,40.900,41.600,40.900,198,0.61
2014-05-09,41.150,40.950,41.200,40.250,226,1.23
2014-05-08,40.650,41.450,41.450,40.550,222,-1.09
2014-05-07,41.100,41.000,41.350,40.900,256,1.11
2014-05-02,40.650,41.200,41.350,40.550,336,1.25
2014-04-30,40.150,39.700,40.300,39.650,228,1.13
2014-04-29,39.700,40.250,40.500,39.600,277,-1.98
2014-04-28,40.500,40.450,40.800,39.900,296,-0.61
2014-04-25,40.750,41.100,41.350,40.650,341,-0.37
2014-04-24,40.900,40.850,40.900,40.150,419,0.37
2014-04-23,40.750,40.200,40.850,40.050,629,2.39
2014-04-22,39.800,39.900,40.050,39.750,442,1.02
2014-04-21,39.400,39.300,39.500,39.000,199,0.51
2014-04-18,39.200,39.400,39.550,38.900,621,3.02
2014-04-17,38.050,38.050,38.300,37.850,246,1.06
2014-04-16,37.650,37.750,37.900,37.550,227,0.67
2014-04-15,37.400,37.450,37.950,37.150,251,1.36
2014-04-14,36.900,37.100,37.250,36.900,169,-0.40
2014-04-11,37.050,37.450,37.600,36.850,266,-1.72
2014-04-10,37.700,37.600,37.850,37.400,194,0.13
2014-04-09,37.650,36.900,37.700,36.850,275,2.45
2014-04-08,36.750,36.650,37.200,36.650,217,-0.68
2014-04-07,37.000,36.800,37.000,36.500,260,-0.67
2014-04-04,37.250,36.750,37.250,36.600,241,1.92
2014-04-03,36.550,37.300,37.350,36.500,223,-1.35
2014-04-02,37.050,37.450,37.700,36.800,312,0.14
2014-04-01,37.000,36.650,37.100,36.600,484,2.78
2014-03-31,36.000,37.000,37.100,35.550,808,-2.83
2014-03-28,37.050,37.850,37.900,37.000,348,-1.72
2014-03-27,37.700,38.050,38.400,37.550,253,-1.82
2014-03-26,38.400,38.100,38.400,37.650,250,2.13
2014-03-25,37.600,38.250,38.300,37.500,247,-1.44
2014-03-24,38.150,38.750,38.800,38.000,290,-1.42
2014-03-21,38.700,37.400,38.750,37.400,395,4.74
2014-03-20,36.950,36.900,37.400,36.700,196,-0.14
2014-03-19,37.000,36.850,37.150,36.550,315,1.79
2014-03-18,36.350,37.200,37.400,36.350,399,-0.95
2014-03-17,36.700,37.400,37.450,36.600,404,-3.29
2014-03-14,37.950,37.550,38.300,37.000,403,-0.26
2014-03-13,38.050,37.800,38.600,37.700,274,1.74
2014-03-12,37.400,37.550,38.050,37.350,273,-0.93
2014-03-11,37.750,37.700,38.200,37.650,256,0.13
2014-03-10,37.700,38.350,38.650,37.650,328,-2.20
2014-03-07,38.550,39.300,39.350,38.300,335,-1.41
2014-03-06,39.100,39.450,39.450,38.900,189,-0.89
2014-03-05,39.450,39.600,39.600,39.200,228,1.28
2014-03-04,38.950,38.600,39.050,38.550,164,0.00
2014-03-03,38.950,38.300,38.950,38.200,233,0.52
2014-02-28,38.750,39.700,39.700,38.550,357,-1.90
2014-02-27,39.500,39.650,39.650,39.100,252,0.64
2014-02-26,39.250,38.500,39.700,38.450,337,1.55
2014-02-25,38.650,39.000,39.100,37.850,478,-0.51
2014-02-24,38.850,39.100,39.350,38.700,185,-1.15
2014-02-21,39.300,39.250,39.700,39.050,322,1.29
2014-02-20,38.800,39.400,39.650,38.700,263,-0.89
2014-02-19,39.150,38.650,39.400,38.500,244,0.90
2014-02-18,38.800,38.800,39.000,38.550,171,0.26
2014-02-17,38.700,39.450,39.700,38.400,345,-0.90
2014-02-14,39.050,39.950,40.100,39.000,309,-2.13
2014-02-13,39.900,39.850,40.200,39.700,325,0.13
2014-02-12,39.850,39.600,39.850,39.200,334,2.18
2014-02-11,39.000,39.200,39.600,38.950,190,0.00
2014-02-10,39.000,39.400,39.950,39.000,274,-0.76
2014-02-07,39.300,39.300,39.500,38.900,626,1.81
2014-02-06,38.600,37.050,38.600,37.000,650,5.32
2014-02-05,36.650,36.900,37.000,36.000,371,0.41
2014-02-04,36.500,37.350,37.400,36.500,502,-3.82
2014-02-03,37.950,37.500,38.200,37.450,326,0.26
2014-01-29,37.850,37.100,37.900,37.000,561,2.85
2014-01-28,36.800,35.550,36.800,35.250,513,4.40
2014-01-27,35.250,35.100,35.550,35.000,379,-1.81
2014-01-24,35.900,35.350,36.150,35.350,466,1.41
2014-01-23,35.400,36.300,36.650,35.400,537,-2.48
2014-01-22,36.300,36.100,36.350,35.000,886,-0.27
2014-01-21,36.400,36.950,37.100,36.400,245,-1.22
2014-01-20,36.850,36.050,36.850,36.050,303,2.36
2014-01-17,36.000,36.600,36.850,36.000,337,-1.50
2014-01-16,36.550,36.900,37.000,36.050,504,-0.27
2014-01-15,36.650,38.700,38.750,36.450,1128,-4.56
2014-01-14,38.400,37.750,38.400,37.350,237,0.66
2014-01-13,38.150,38.350,39.000,38.150,216,-0.91
2014-01-10,38.500,38.450,38.700,37.700,465,-0.90
2014-01-09,38.850,39.150,39.250,38.500,445,-0.38
2014-01-08,39.000,38.550,39.100,38.150,653,3.17
2014-01-07,37.800,37.350,37.950,37.200,325,0.40
2014-01-06,37.650,36.400,37.700,36.350,540,3.72
2014-01-03,36.300,35.700,36.450,35.600,386,2.11
2014-01-02,35.550,37.100,37.350,35.550,447,-3.40
2013-12-31,36.800,36.800,37.000,36.250,252,0.00
2013-12-30,36.800,36.800,37.000,36.250,252,0.41
2013-12-27,36.650,36.450,36.950,36.350,208,1.81
2013-12-26,36.000,36.900,37.000,35.900,371,-2.04
2013-12-24,36.750,37.000,37.100,36.550,276,-0.68
2013-12-23,37.000,35.600,37.000,35.550,551,4.82
2013-12-20,35.300,35.200,35.750,34.900,388,1.15
2013-12-19,34.900,35.950,36.150,34.800,671,-1.83
2013-12-18,35.550,36.600,36.800,35.450,465,-2.87
2013-12-17,36.600,37.500,37.550,36.550,324,-1.48
2013-12-16,37.150,36.600,37.200,36.550,322,1.78
2013-12-13,36.500,36.300,36.600,35.850,247,0.14
2013-12-12,36.450,36.300,36.500,35.850,500,-0.95
2013-12-11,36.800,36.500,37.150,36.400,359,0.82
2013-12-10,36.500,36.800,37.100,36.400,505,0.41
2013-12-09,36.350,36.000,36.700,35.950,510,2.39
2013-12-06,35.500,34.400,35.650,34.400,414,3.65
2013-12-05,34.250,34.550,34.900,34.200,419,-1.58
2013-12-04,34.800,34.850,35.400,34.750,328,0.29
2013-12-03,34.700,35.500,35.700,34.600,492,-2.80
2013-12-02,35.700,35.650,35.900,35.250,326,0.85
2013-11-29,35.400,35.550,35.900,35.150,401,-0.14
2013-11-28,35.450,35.100,35.450,34.850,645,2.46
2013-11-27,34.600,33.750,34.700,33.500,693,2.98
2013-11-26,33.600,33.300,33.600,32.750,328,1.05
2013-11-25,33.250,32.800,33.400,32.750,287,2.62
2013-11-22,32.400,32.800,32.900,32.250,346,1.09
2013-11-21,32.050,32.400,32.450,31.750,331,-1.38
2013-11-20,32.500,33.150,33.200,32.350,456,-2.84
2013-11-19,33.450,33.700,33.850,33.300,278,-0.89
2013-11-18,33.750,33.900,34.100,33.500,290,0.15
2013-11-15,33.700,32.550,33.800,32.550,518,4.33
2013-11-14,32.300,32.350,32.650,32.000,306,2.38
2013-11-13,31.550,31.850,32.000,31.500,222,-1.25
2013-11-12,31.950,31.900,32.400,31.700,302,1.43
2013-11-11,31.500,32.400,32.700,31.350,350,-2.33
2013-11-08,32.250,32.050,32.950,32.050,290,-0.31
2013-11-07,32.350,32.600,32.750,32.350,182,-0.46
2013-11-06,32.500,32.350,32.950,32.350,186,-0.15
2013-11-05,32.550,33.000,33.050,32.250,185,-1.51
2013-11-04,33.050,33.350,33.500,32.950,285,-0.60
2013-11-01,33.250,32.150,33.300,32.100,474,4.07
2013-10-31,31.950,32.800,32.800,31.950,401,-2.74
2013-10-30,32.850,32.300,33.000,32.300,483,2.82
2013-10-29,31.950,33.350,33.600,31.900,646,-3.47
2013-10-28,33.100,32.650,33.250,32.600,309,1.53
2013-10-25,32.600,32.950,33.000,32.500,336,-1.51
2013-10-24,33.100,32.500,33.150,32.300,318,1.85
2013-10-23,32.500,32.900,33.200,32.500,567,-0.31
2013-10-22,32.600,34.000,34.000,32.600,907,-4.40
2013-10-21,34.100,34.650,35.000,33.900,459,-1.45
2013-10-18,34.600,34.000,34.650,33.950,488,2.37
2013-10-17,33.800,33.800,33.900,33.400,343,1.20
2013-10-16,33.400,33.800,34.300,33.250,394,-0.15
2013-10-15,33.450,33.450,33.600,33.250,278,1.06
2013-10-14,33.100,33.100,33.400,32.550,443,-0.75
2013-10-11,33.350,33.900,34.000,33.100,680,-0.74
2013-10-10,33.600,32.750,33.900,32.700,625,2.60
2013-10-08,32.750,32.800,32.900,32.450,557,-0.46
2013-10-07,32.900,32.750,33.100,32.600,1017,1.39
2013-10-04,32.450,31.700,32.450,31.550,1076,4.17
2013-10-02,31.150,30.650,31.250,30.600,705,4.01
2013-10-01,29.950,30.200,30.500,29.800,308,-0.99
2013-09-30,30.250,30.300,30.750,30.000,387,-0.33
2013-09-27,30.350,30.550,30.600,29.850,359,0.00
2013-09-26,30.350,29.750,30.600,29.700,428,2.02
2013-09-25,29.750,30.300,30.400,29.600,475,-2.46
2013-09-24,30.500,30.400,30.850,30.250,377,-0.16
2013-09-23,30.550,30.650,30.700,30.200,479,0.83
2013-09-17,30.300,30.000,30.450,29.650,677,1.68
2013-09-16,29.800,29.300,29.850,29.300,520,2.76
2013-09-13,29.000,28.900,29.250,28.800,460,0.35
2013-09-12,28.900,29.000,29.300,28.750,601,0.00
2013-09-11,28.900,29.100,29.300,28.700,488,-0.17
2013-09-10,28.950,28.550,28.950,28.400,665,1.76
2013-09-09,28.450,27.600,28.450,27.550,933,4.98
2013-09-06,27.100,28.100,28.250,26.850,1203,-3.73
2013-09-05,28.150,27.400,28.150,27.300,2053,-1.75
2013-09-04,28.650,28.400,28.700,28.200,298,0.70
2013-09-03,28.450,28.550,28.650,28.300,291,0.53
2013-09-02,28.300,28.500,28.650,28.200,300,0.18
2013-08-30,28.250,27.600,28.250,27.550,564,2.91
2013-08-29,27.450,27.700,28.000,27.400,503,-0.90
2013-08-28,27.700,27.350,27.850,27.350,354,-0.89
2013-08-27,27.950,28.100,28.350,27.800,353,-1.41
2013-08-26,28.350,28.500,28.700,28.150,292,-0.53
2013-08-23,28.500,28.400,28.850,28.300,411,1.60
2013-08-22,28.050,27.800,28.350,27.700,361,-0.53
2013-08-21,28.200,28.700,28.850,28.050,306,-1.05
2013-08-20,28.500,28.500,29.150,28.400,545,-0.18
2013-08-19,28.550,28.550,28.650,28.300,222,-0.52
2013-08-16,28.700,28.700,29.000,28.500,510,-1.54
2013-08-14,29.150,28.750,29.200,28.600,1025,3.00
2013-08-13,28.300,27.050,28.300,27.050,870,4.81
2013-08-12,27.000,26.650,27.300,26.600,384,1.31
2013-08-09,26.650,26.200,27.100,26.200,464,1.72
2013-08-08,26.200,26.350,26.600,26.000,533,-1.32
2013-08-07,26.550,27.350,27.400,26.550,774,-3.63
2013-08-06,27.550,27.600,27.750,27.350,401,0.55
2013-08-05,27.400,27.300,27.400,27.150,415,-0.18
2013-08-02,27.450,27.500,27.700,27.250,685,0.18
2013-08-01,27.400,27.250,27.450,27.100,579,0.74
2013-07-31,27.200,27.200,27.350,27.150,436,0.37
2013-07-30,27.100,27.050,27.300,26.600,684,0.37
2013-07-29,27.000,27.950,27.950,26.900,1516,-4.09
2013-07-26,28.150,28.850,28.850,27.900,773,-1.57
2013-07-25,28.600,29.150,29.250,28.400,673,0.18
2013-07-24,28.550,28.300,28.750,28.300,376,1.24
2013-07-23,28.200,27.900,28.400,27.750,492,0.71
2013-07-22,28.000,28.400,28.500,27.850,501,-1.41
2013-07-19,28.400,29.300,29.350,28.400,528,-2.74
2013-07-18,29.200,28.950,29.450,28.750,632,2.10
2013-07-17,28.600,28.750,28.850,28.200,437,0.53
2013-07-16,28.450,28.650,28.700,28.300,287,0.00
2013-07-15,28.450,28.500,28.750,28.050,260,-0.18
2013-07-12,28.500,28.450,28.650,28.100,449,0.35
2013-07-11,28.400,27.900,28.400,27.650,631,3.27
2013-07-10,27.500,28.150,28.300,27.400,629,-3.00
2013-07-09,28.350,28.050,28.450,27.750,526,1.98
2013-07-08,27.800,28.100,28.600,27.400,717,-2.11
2013-07-05,28.400,28.950,29.300,27.950,795,-1.22
2013-07-04,28.750,28.950,29.050,28.000,907,0.00
2013-07-03,28.750,29.350,29.800,28.550,1075,-0.17
2013-07-02,28.800,31.500,31.550,28.750,2082,-8.72
2013-07-01,31.550,30.950,31.850,30.850,389,1.12
2013-06-28,31.200,30.900,31.200,30.450,430,1.79
2013-06-27,30.650,30.900,31.000,30.600,439,1.32
2013-06-26,30.250,30.150,30.400,29.700,503,2.54
2013-06-25,29.500,29.500,30.300,28.900,658,-0.84
2013-06-24,29.750,30.900,30.950,29.750,487,-3.41
2013-06-21,30.800,30.200,31.000,30.000,515,-0.81
2013-06-20,31.050,31.400,31.700,30.850,436,-2.66
2013-06-19,31.900,32.000,32.400,31.550,443,0.47
2013-06-18,31.750,30.900,31.750,30.900,506,4.27
2013-06-17,30.450,31.400,31.600,30.100,654,-3.33
2013-06-14,31.500,32.150,32.250,31.200,395,-1.72
2013-06-13,32.050,32.250,32.450,31.600,566,-0.93
2013-06-12,32.350,32.300,32.700,32.250,258,-0.46
2013-06-11,32.500,32.900,32.950,32.300,382,-0.46
2013-06-10,32.650,31.700,32.900,31.600,670,4.98
2013-06-07,31.100,31.650,31.900,30.900,574,-0.16
2013-06-05,31.150,32.350,32.400,31.150,455,-3.41
2013-06-04,32.250,32.150,32.450,32.000,314,1.10
2013-06-03,31.900,31.950,32.150,31.750,344,-0.93
2013-05-31,32.200,32.200,32.200,31.750,386,1.10
2013-05-30,31.850,31.850,32.200,31.700,377,-0.47
2013-05-29,32.000,31.700,32.150,31.550,427,1.91
2013-05-28,31.400,31.400,31.650,30.850,378,0.00
2013-05-27,31.400,31.550,31.900,31.400,264,0.00
2013-05-24,31.400,31.800,31.850,31.050,386,0.00
2013-05-23,31.400,31.400,32.000,31.250,724,0.32
2013-05-22,31.300,30.900,31.600,30.850,759,2.29
2013-05-21,30.600,30.800,31.000,30.600,485,-0.33
2013-05-20,30.700,30.500,30.850,30.300,695,2.16
2013-05-16,30.050,29.900,30.200,29.850,610,1.01
2013-05-15,29.750,29.550,29.850,29.500,384,0.85
2013-05-14,29.500,29.150,29.600,29.150,270,1.37
2013-05-13,29.100,29.000,29.200,28.900,227,0.00
2013-05-10,29.100,29.200,29.550,29.050,423,0.17
2013-05-09,29.050,28.500,29.250,28.500,436,1.75
2013-05-08,28.550,28.900,28.900,28.400,303,-0.17
2013-05-07,28.600,28.900,28.950,28.400,314,-1.04
2013-05-06,28.900,29.700,29.850,28.850,422,-2.20
2013-05-03,29.550,29.650,29.700,29.000,376,0.34
2013-05-02,29.450,29.750,29.850,29.300,277,-1.51
2013-04-30,29.900,29.850,30.000,29.550,496,1.18
2013-04-29,29.550,29.550,29.850,29.500,231,0.34
2013-04-26,29.450,29.400,29.750,29.250,266,-0.17
2013-04-25,29.500,29.650,29.950,29.450,696,1.37
2013-04-24,29.100,29.400,29.600,29.000,466,0.87
2013-04-23,28.850,29.050,29.050,28.450,197,-0.52
2013-04-22,29.000,28.800,29.100,28.600,201,0.69
2013-04-19,28.800,27.900,28.850,27.850,389,3.23
2013-04-18,27.900,28.400,28.500,27.850,520,-2.96
2013-04-17,28.750,29.350,29.400,28.650,304,-1.20
2013-04-16,29.100,28.850,29.250,28.750,269,-0.17
2013-04-15,29.150,28.950,29.350,28.700,270,1.22
2013-04-12,28.800,29.050,29.350,28.650,340,-0.69
2013-04-11,29.000,28.450,29.100,28.300,523,3.76
2013-04-10,27.950,28.150,28.200,27.800,279,0.54
2013-04-09,27.800,27.900,28.200,27.300,408,-0.36
2013-04-08,27.900,28.600,28.700,27.800,413,-2.28
2013-04-05,28.550,29.300,29.300,28.350,367,-2.23
2013-04-04,29.200,28.550,29.200,28.400,486,1.04
2013-04-03,28.900,28.600,29.150,28.550,346,1.76
2013-04-02,28.400,28.750,28.900,28.350,356,-0.87
2013-04-01,28.650,28.900,29.050,28.600,196,-0.35
2013-03-29,28.750,29.500,29.650,28.750,304,-1.71
2013-03-28,29.250,29.450,29.450,28.950,322,-0.68
2013-03-27,29.450,29.600,29.700,29.200,317,-0.17
2013-03-26,29.500,29.050,29.500,29.000,498,1.55
2013-03-25,29.050,29.050,29.200,28.850,395,2.65
2013-03-22,28.300,27.900,28.450,27.650,353,0.89
2013-03-21,28.050,28.850,28.900,28.050,336,-1.92
2013-03-20,28.600,28.500,28.850,28.350,257,-0.17
2013-03-19,28.650,28.800,28.900,28.350,323,0.88
2013-03-18,28.400,28.550,28.900,28.400,289,-1.39
2013-03-15,28.800,29.000,29.200,28.400,436,-0.35
2013-03-14,28.900,28.450,29.000,28.400,506,2.12
2013-03-13,28.300,28.300,28.550,28.100,269,0.71
2013-03-12,28.100,28.850,28.900,28.050,393,-1.75
2013-03-11,28.600,28.250,28.800,28.200,659,1.24
2013-03-08,28.250,28.350,28.400,27.800,359,0.36
2013-03-07,28.150,28.100,28.450,27.850,657,0.54
2013-03-06,28.000,27.650,28.200,27.600,1106,3.70
2013-03-05,27.000,26.400,27.200,26.400,812,3.85
2013-03-04,26.000,26.600,26.700,25.900,374,-1.89
2013-02-28,26.500,26.700,26.750,26.500,392,0.95
2013-02-27,26.250,26.850,26.950,26.250,309,-1.13
2013-02-26,26.550,26.100,26.650,25.850,375,0.95
2013-02-25,26.300,26.500,26.550,26.050,259,-0.38
2013-02-22,26.400,26.400,26.600,26.300,268,-0.75
2013-02-21,26.600,26.350,26.650,26.300,261,0.38
2013-02-20,26.500,26.250,26.700,26.200,664,2.51
2013-02-19,25.850,25.800,26.100,25.750,177,-0.19
2013-02-18,25.900,25.600,26.000,25.550,245,0.97
2013-02-15,25.650,25.700,25.750,25.550,220,-0.19
2013-02-14,25.700,25.550,25.750,25.350,285,0.78
2013-02-13,25.500,25.250,25.600,25.200,448,2.00
2013-02-12,25.000,24.950,25.300,24.800,342,1.01
2013-02-08,24.750,24.850,25.000,24.550,324,-0.40
2013-02-07,24.850,24.650,25.000,24.550,466,1.43
2013-02-06,24.500,23.850,24.650,23.800,574,3.38
2013-02-05,23.700,24.050,24.200,23.600,453,-2.47
2013-02-04,24.300,24.500,24.600,24.300,260,0.41
2013-02-01,24.200,24.250,24.450,24.050,402,-0.82
2013-01-31,24.400,24.400,24.600,24.200,427,0.21
2013-01-30,24.350,24.650,24.950,24.300,560,0.62
2013-01-29,24.200,24.500,24.550,24.100,400,-0.82
2013-01-28,24.400,24.150,24.500,24.000,256,0.83
2013-01-25,24.200,24.300,24.700,23.800,491,-0.21
2013-01-24,24.250,24.600,24.650,24.050,598,-1.62
2013-01-23,24.650,25.050,25.100,24.600,657,-1.60
2013-01-22,25.050,25.500,25.700,24.850,713,-2.72
2013-01-21,25.750,25.750,25.850,25.300,329,0.59
2013-01-18,25.600,26.050,26.150,25.500,554,-1.16
2013-01-17,25.900,26.350,26.350,25.450,474,-1.15
2013-01-16,26.200,26.200,26.700,26.050,571,0.96
2013-01-15,25.950,26.800,27.000,25.800,672,-3.71
2013-01-14,26.950,27.250,27.300,26.850,311,-0.55
2013-01-11,27.100,27.100,27.250,26.500,625,1.12
2013-01-10,26.800,26.150,26.800,25.850,473,2.88
2013-01-09,26.050,26.500,26.600,25.950,251,-0.76
2013-01-08,26.250,26.050,26.550,25.950,346,1.35
2013-01-07,25.900,26.400,26.450,25.650,427,-1.71
2013-01-04,26.350,26.800,26.900,26.200,485,-1.13
2013-01-03,26.650,26.900,27.100,26.400,458,0.19
2013-01-02,26.600,26.150,26.650,26.100,514,3.30
2012-12-28,25.750,25.750,25.950,25.500,262,0.00
2012-12-27,25.750,25.450,25.800,25.400,188,1.18
2012-12-26,25.450,25.300,25.700,25.300,315,1.19
2012-12-24,25.150,25.400,25.700,25.050,387,-0.98
2012-12-21,25.400,26.300,26.450,25.250,707,-3.42
2012-12-20,26.300,26.850,26.950,26.150,472,-0.75
2012-12-18,26.500,26.900,27.100,26.400,572,-0.56
2012-12-17,26.650,26.400,26.800,26.250,518,1.72
2012-12-14,26.200,26.000,26.350,25.850,366,-0.19
2012-12-13,26.250,26.200,26.500,25.650,757,0.77
2012-12-12,26.050,26.350,26.500,26.050,489,0.39
2012-12-11,25.950,26.250,26.500,25.900,417,-0.19
2012-12-10,26.000,25.850,26.150,25.800,327,0.39
2012-12-07,25.900,25.450,25.950,25.400,709,4.23
2012-12-06,24.850,24.850,25.100,24.700,375,0.00
2012-12-05,24.850,24.450,24.900,24.250,348,1.64
2012-12-04,24.450,24.300,24.700,24.200,353,0.20
2012-12-03,24.400,24.300,24.650,24.200,414,0.00
2012-11-30,24.400,25.250,25.350,24.400,839,-3.94
2012-11-29,25.400,25.700,25.800,25.100,400,0.20
2012-11-28,25.350,25.400,25.550,25.000,308,-0.78
2012-11-27,25.550,25.750,26.000,25.350,433,-0.97
2012-11-26,25.800,25.800,26.300,25.750,374,0.39
2012-11-23,25.700,25.500,25.850,25.350,275,0.39
2012-11-22,25.600,25.250,25.700,25.000,315,2.81
2012-11-21,24.900,25.500,25.750,24.900,369,-1.78
2012-11-20,25.350,25.650,25.750,25.300,328,0.60
2012-11-19,25.200,25.200,25.500,24.750,392,1.00
2012-11-16,24.950,26.100,26.300,24.550,926,-4.59
2012-11-15,26.150,26.350,26.550,25.900,473,-1.69
2012-11-14,26.600,25.550,26.700,25.500,866,4.93
2012-11-13,25.350,25.200,25.550,25.000,327,0.20
2012-11-12,25.300,25.200,25.550,24.800,431,-0.39
2012-11-09,25.400,25.700,25.950,25.350,519,-2.50
2012-11-08,26.050,25.600,26.100,25.350,451,0.19
2012-11-07,26.000,26.000,26.100,25.450,431,0.39
2012-11-06,25.900,26.250,26.300,25.550,501,-0.96
2012-11-05,26.150,25.950,26.350,25.750,333,0.77
2012-11-02,25.950,26.000,26.300,25.900,658,1.76
2012-11-01,25.500,24.950,25.900,24.700,830,2.62
2012-10-31,24.850,24.800,25.000,24.650,572,2.26
2012-10-30,24.300,24.500,24.750,24.200,375,0.83
2012-10-29,24.100,24.550,24.950,23.900,618,0.00
2012-10-26,24.100,24.300,24.650,24.000,378,-0.82
2012-10-25,24.300,24.150,24.800,24.050,776,1.25
2012-10-24,24.000,23.500,24.150,23.350,865,4.12
2012-10-23,23.050,23.400,23.700,23.050,283,-1.50
2012-10-22,23.400,22.700,23.450,22.650,249,0.43
2012-10-19,23.300,23.550,23.750,23.250,264,-1.06
2012-10-18,23.550,23.500,23.650,23.200,267,0.21
2012-10-17,23.500,23.400,23.600,23.200,459,2.84
2012-10-16,22.850,22.700,23.050,22.700,389,2.70
2012-10-15,22.250,22.550,22.700,22.100,300,-1.33
2012-10-12,22.550,22.900,23.000,22.250,425,-1.53
2012-10-11,22.900,22.800,23.100,22.600,294,-0.43
2012-10-10,23.000,23.250,23.300,23.000,300,-2.34
2012-10-09,23.550,23.800,23.900,23.550,346,-0.63
2012-10-08,23.700,23.350,23.850,23.300,564,1.94
2012-10-05,23.250,23.400,23.600,23.150,311,0.43
2012-10-04,23.150,22.850,23.500,22.750,617,2.89
2012-10-02,22.500,22.950,23.000,22.350,284,-1.10
2012-09-28,22.750,22.950,23.250,22.600,375,-0.66
2012-09-27,22.900,22.550,22.950,22.450,351,0.66
2012-09-26,22.750,22.600,22.950,22.450,320,-0.66
2012-09-25,22.900,23.250,23.350,22.750,536,-2.55
2012-09-24,23.500,23.950,24.000,23.350,349,-1.47
2012-09-21,23.850,24.200,24.250,23.650,478,-0.21
2012-09-20,23.900,23.700,24.650,23.600,1222,1.70
2012-09-19,23.500,22.950,23.650,22.900,764,2.84
2012-09-18,22.850,22.950,23.300,22.800,382,-0.44
2012-09-17,22.950,23.150,23.200,22.850,423,0.00
2012-09-14,22.950,22.550,23.000,22.350,1049,5.03
2012-09-13,21.850,22.100,22.150,21.800,421,-1.58
2012-09-12,22.200,22.200,22.400,22.000,324,1.14
2012-09-11,21.950,22.150,22.150,21.800,364,-1.35
2012-09-10,22.250,22.350,22.500,22.150,473,-1.11
2012-09-07,22.500,22.000,22.550,21.750,1519,7.66
2012-09-06,20.900,21.400,21.400,20.550,900,-1.42
2012-09-05,21.200,21.500,21.650,21.200,381,-1.40
2012-09-04,21.500,21.350,21.800,21.250,372,0.47
2012-09-03,21.400,21.200,21.450,20.900,350,0.94
2012-08-31,21.200,20.950,21.400,20.950,268,0.00
2012-08-30,21.200,21.400,21.450,21.050,325,-1.17
2012-08-29,21.450,21.350,21.600,21.250,427,0.70
2012-08-28,21.300,21.700,21.850,21.100,690,-1.84
2012-08-27,21.700,21.650,22.200,21.550,527,-0.46
2012-08-24,21.800,22.000,22.450,21.750,614,-2.68
2012-08-23,22.400,22.850,22.900,22.300,630,-1.97
2012-08-22,22.850,23.150,23.300,22.650,455,-1.08
2012-08-21,23.100,22.650,23.350,22.650,912,2.44
2012-08-20,22.550,22.300,22.750,22.250,326,0.22
2012-08-17,22.500,22.450,22.650,22.300,409,1.35
2012-08-16,22.200,22.800,22.950,22.100,775,-3.06
2012-08-14,22.900,22.700,23.000,22.600,364,0.88
2012-08-13,22.700,23.150,23.250,22.600,340,-1.30
2012-08-10,23.000,22.900,23.050,22.750,397,0.44
2012-08-09,22.900,22.800,22.950,22.450,817,0.66
2012-08-08,22.750,22.300,23.000,22.250,1075,3.41
2012-08-07,22.000,21.800,22.200,21.650,472,1.15
2012-08-06,21.750,21.500,22.000,21.400,670,3.82
2012-08-03,20.950,21.150,21.250,20.850,548,-2.78
2012-08-02,21.550,21.650,21.800,21.300,480,0.23
